"xsite","zip","eviction_count","evict_pct","fully_vaccinated","vax_pct","pop_2019","white_2019","black_2019","hisp_2019","asian_2019","other_2019","renter_hh_2019","nonwhite_pct","white_pct","black_pct","hisp_pct","asian_pct","other_pct","majority_race","over_15_pop"
"FORTWORTH","75078",8,0.00809716599190283,14045,0.686931429130392,28803,22274,2115,2113,1391,910,988,22.6677776620491,77.3322223379509,7.34298510571815,7.336041384578,4.82935805298059,3.15939311877235,"WHITE",20446
"AUSTIN","78736",7,0.00761697497279652,4760,0.576969696969697,10163,7211,32,2414,280,226,919,29.0465413755781,70.9534586244219,0.314867657187838,23.7528288891075,2.75509200039358,2.22375282888911,"WHITE",8250
"DALLAS","75205",24,0.00748129675810474,11985,0.584149729492616,24877,20534,517,1657,1734,435,3208,17.4578928327371,82.5421071672629,2.0782248663424,6.66077099328697,6.97029384572095,1.74860312738674,"WHITE",20517
"AUSTIN","78754",29,0.007328784432651,11289,0.570526102996917,26433,6933,4490,10800,3542,668,3957,73.7714220860288,26.2285779139712,16.9863428290395,40.8580183861083,13.3999167707033,2.52714410017781,"NO MAJORITY",19787
"HOUSTON","77484",8,0.00715563506261181,3392,0.395706952869809,10875,6957,745,3036,86,51,1118,36.0275862068966,63.9724137931034,6.85057471264368,27.9172413793103,0.79080459770115,0.468965517241379,"WHITE",8572
"AUSTIN","78620",6,0.00699300699300699,9065,0.637975930748117,17590,14258,46,2592,369,325,858,18.9425810119386,81.0574189880614,0.261512222853894,14.7356452529846,2.09778283115406,1.84764070494599,"WHITE",14209
"AUSTIN","78726",24,0.00695652173913044,6829,0.596888383882528,14040,8883,475,1884,2104,694,3450,36.7307692307692,63.2692307692308,3.38319088319088,13.4188034188034,14.985754985755,4.94301994301994,"WHITE",11441
"AUSTIN","78737",3,0.0069284064665127,10384,0.824192396221922,17173,13325,403,2206,658,581,433,22.4072672218017,77.5927327781983,2.34670704012112,12.8457462295464,3.83159611017295,3.38321784196122,"WHITE",12599
"FORTWORTH","76028",40,0.00677392040643522,23295,0.42423966490621,70507,55127,3009,9710,784,1877,5905,21.8134369637057,78.1865630362943,4.26766136695647,13.7716822443162,1.11194633156991,2.66214702086318,"WHITE",54910
"AUSTIN","78748",49,0.00616740088105727,25684,0.611727718763397,51653,25182,2815,19835,2215,1606,7945,51.2477494046812,48.7522505953188,5.44982866435638,38.4004801270013,4.28823108047935,3.10920953284417,"NO MAJORITY",41986
"DALLAS","75166",1,0.00613496932515337,1735,0.532862407862408,4395,2944,450,727,120,154,163,33.0147895335609,66.9852104664391,10.2389078498294,16.5415244596132,2.73037542662116,3.50398179749716,"WHITE",3256
"AUSTIN","78747",10,0.00602772754671489,9237,0.545696224966031,21021,6698,951,12200,737,435,1659,68.1366252794824,31.8633747205176,4.52404738119024,58.0372008943438,3.50601779173208,2.06935921221636,"HISPANIC",16927
"AUSTIN","78752",37,0.00586835844567803,7350,0.423460275393213,20881,6806,2174,10668,597,636,6305,67.4057755854605,32.5942244145395,10.4113787653848,51.0895072075092,2.85905847421101,3.04583113835544,"HISPANIC",17357
"AUSTIN","78612",4,0.00585651537335286,4366,0.439943571140669,13802,5909,617,7024,99,153,683,57.1873641501232,42.8126358498768,4.47036661353427,50.8911751920012,0.71728734965947,1.10853499492827,"HISPANIC",9924
"AUSTIN","78757",27,0.00548223350253807,13528,0.648327422601361,25706,17696,363,6289,668,690,4925,31.1600404574807,68.8399595425193,1.41212168365362,24.4651054228585,2.598615109313,2.68419824165564,"WHITE",20866
"AUSTIN","78741",97,0.00530750711315386,17355,0.391407307171854,52114,15901,5712,26911,2282,1308,18276,69.4880454388456,30.5119545611544,10.9605864067237,51.6387151245347,4.3788617262156,2.50988218137161,"HISPANIC",44340
"PHOENIX","85375",10,0.00526870389884088,23077,0.79636275795431,29452,27927,600,344,342,239,1898,5.17791661007741,94.8220833899226,2.03721309248947,1.1680021730273,1.161211462719,0.811489881841641,"WHITE",28978
"DALLAS","76234",7,0.0052199850857569,5449,0.419929099876695,16630,12298,255,3515,210,352,1341,26.049308478653,73.950691521347,1.53337342152736,21.1365003006615,1.26277811184606,2.11665664461816,"WHITE",12976
"AUSTIN","78738",9,0.00517538815411156,14392,1.14059280393089,15986,12274,150,1915,1337,310,1739,23.2203177780558,76.7796822219442,0.938321030902039,11.9792318278494,8.36356812210684,1.93919679719755,"WHITE",12618
"AUSTIN","78728",38,0.00516514883784151,10149,0.592434767380772,21125,8719,3285,6633,1823,665,7357,58.7266272189349,41.2733727810651,15.5502958579882,31.3988165680473,8.62958579881657,3.14792899408284,"NO MAJORITY",17131
"AUSTIN","78702",28,0.00499197717953289,13014,0.642254355228742,23671,9644,3587,9259,637,544,5609,59.2581639981412,40.7418360018588,15.1535634320477,39.1153732415192,2.69105656710743,2.29817075746694,"NO MAJORITY",20263
"AUSTIN","78758",71,0.00472671593102989,18904,0.476183279175798,48993,18148,3995,22901,2931,1018,15021,62.9579735880636,37.0420264119364,8.15422611393464,46.7434123242096,5.98248729410324,2.07784785581614,"NO MAJORITY",39699
"HOUSTON","77005",13,0.00466451381413706,16824,0.747367953444982,28572,20377,809,2747,3541,1098,2787,28.6819263614728,71.3180736385272,2.83144337113258,9.61430771384572,12.3932521349573,3.84292314153717,"WHITE",22511
"AUSTIN","78727",32,0.00446553167736534,15354,0.593597773138483,30561,15683,2659,5444,5725,1050,7166,48.6829619449625,51.3170380550375,8.70063152383757,17.813553221426,18.7330257517751,3.43575144792382,"WHITE",25866
"AUSTIN","78745",64,0.00445155456632121,28501,0.537683702152546,61907,31699,2701,24377,1727,1403,14377,48.7957743066212,51.2042256933788,4.36299610706382,39.3768071462032,2.78966837352803,2.26630267982619,"WHITE",53007
"AUSTIN","78704",69,0.00427694787082378,25836,0.597322729059256,48746,31357,1814,12627,1658,1290,16133,35.6726705780987,64.3273294219013,3.72133098100357,25.9036638903705,3.40130472243876,2.64637098428589,"WHITE",43253
"HOUSTON","77357",8,0.0041994750656168,5707,0.274824231917558,27721,14169,395,12218,44,895,1905,48.8871252840807,51.1128747159193,1.42491252119332,44.0748890732658,0.158724432740522,3.22859925688106,"WHITE",20766
"HOUSTON","77523",5,0.00411861614497529,5692,0.327201655553001,23501,15327,1600,5938,157,479,1214,34.7814986596315,65.2185013403685,6.80822092676907,25.2670099144717,0.668056678439215,2.03821113995149,"WHITE",17396
"AUSTIN","78756",9,0.00366449511400651,5063,0.663912929451875,8694,6686,293,1100,305,310,2456,23.0963883137796,76.9036116862204,3.37014032666207,12.6524039567518,3.50816655164481,3.56567747872096,"WHITE",7626
"AUSTIN","78641",15,0.003584229390681,33626,0.623407923765735,72078,45924,3103,16828,3149,3074,4185,36.2856905019562,63.7143094980438,4.30505840894586,23.3469297150309,4.36887815977136,4.26482421820805,"WHITE",53939
"AUSTIN","78703",15,0.00346260387811634,13574,0.802435563963112,20407,16465,263,1613,1726,340,4332,19.3169010633606,80.6830989366394,1.28877346008722,7.90415053658059,8.45788209927966,1.66609496741314,"WHITE",16916
"AUSTIN","78722",6,0.00328227571115974,4149,0.66362763915547,7180,4641,987,1117,156,279,1828,35.3621169916435,64.6378830083565,13.7465181058496,15.5571030640669,2.17270194986072,3.8857938718663,"WHITE",6252
"PHOENIX","85387",2,0.00308641975308642,9350,0.967007963594994,10512,7930,299,2064,154,65,648,24.5624048706241,75.4375951293759,2.84436834094368,19.634703196347,1.46499238964992,0.618340943683409,"WHITE",9669
"AUSTIN","78701",13,0.00304592314901593,6330,0.592419279363594,10848,8231,368,1394,662,193,4268,24.1242625368732,75.8757374631269,3.39233038348083,12.8502949852507,6.10250737463127,1.77912979351032,"WHITE",10685
"HOUSTON","77401",3,0.003003003003003,10659,0.69716789848911,19372,12543,508,1616,4371,334,999,35.2519099731571,64.7480900268429,2.62234152384885,8.34193681602313,22.5634937022507,1.72413793103448,"WHITE",15289
"SOUTH BEND","46506",3,0.00277777777777778,2841,0.373619147816938,9700,8078,0,1572,0,50,1080,16.7216494845361,83.2783505154639,0,16.2061855670103,0,0.515463917525773,"WHITE",7604
"DALLAS","75135",1,0.00244498777506112,1815,0.316257187663356,7363,6057,109,1014,26,157,409,17.737335325275,82.262664674725,1.48037484720902,13.7715605052288,0.353116936031509,2.13228303680565,"WHITE",5739
"AUSTIN","78621",4,0.0023995200959808,7795,0.413857180780462,23936,10199,3451,9705,154,427,1667,57.3905414438503,42.6094585561497,14.4176136363636,40.545621657754,0.643382352941176,1.78392379679144,"NO MAJORITY",18835
"AUSTIN","78705",19,0.00237559389847462,13178,0.388445099484156,34549,19164,2566,6262,5360,1197,7998,44.5309560334597,55.4690439665403,7.42713247850878,18.1249819097514,15.5141972271267,3.46464441807288,"WHITE",33925
"HOUSTON","77477",16,0.00232659589937473,13630,0.462535631871861,35830,7037,9970,9484,8384,955,6877,80.3600334914876,19.6399665085124,27.8258442645827,26.469439017583,23.3993859893944,2.66536421992744,"NO MAJORITY",29468
"DALLAS","75098",8,0.00228245363766049,24000,0.56617126680821,56376,31612,6096,12002,4274,2392,3505,43.9264935433518,56.0735064566482,10.8131119625373,21.2892010784731,7.58124024407549,4.24294025826593,"WHITE",42390
"DALLAS","75125",1,0.00225733634311512,1766,0.366846697133361,6326,2254,450,3595,4,23,443,64.3692696806829,35.6307303193171,7.11349984192223,56.8289598482453,0.0632311097059753,0.363578880809358,"HISPANIC",4814
"AUSTIN","78759",25,0.00225245517614199,23143,0.628954234155886,43298,29455,1563,6108,4847,1325,11099,31.9714536468197,68.0285463531803,3.6098665065361,14.1068871541411,11.1945124486119,3.0601875375306,"WHITE",36796
"AUSTIN","78731",11,0.00208847541294855,16632,0.733818663136995,27298,20511,394,3095,2526,772,5267,24.8626272987032,75.1373727012968,1.44332918162503,11.3378269470291,9.25342515935233,2.82804601069675,"WHITE",22665
"AUSTIN","78751",11,0.00198915009041591,10369,0.69627988181574,16197,11402,515,2663,1153,464,5530,29.6042477001914,70.3957522998086,3.17960116070877,16.4413162931407,7.11860221028586,2.86472803605606,"WHITE",14892
"AUSTIN","78749",11,0.0019674476837775,18791,0.605126718835539,38041,23706,1562,7293,4194,1286,5591,37.6830262085644,62.3169737914356,4.10609605425725,19.1714203096659,11.0249467679609,3.38056307668042,"WHITE",31053
"DALLAS","75143",2,0.00181323662737987,3639,0.305567218070367,14510,11744,229,2232,50,255,1103,19.0627153687112,80.9372846312888,1.57822191592006,15.3824948311509,0.344589937973811,1.75740868366644,"WHITE",11909
"AUSTIN","78735",6,0.0016629711751663,10286,0.717895030709101,18122,12090,409,3603,1568,452,3608,33.2855093256815,66.7144906743185,2.25692528418497,19.8819114887981,8.65246661516389,2.49420593753449,"WHITE",14328
"AUSTIN","78610",5,0.0016134236850597,17374,0.598072289156626,38525,19244,1832,15995,574,880,3099,50.0480207657365,49.9519792342635,4.75535366645036,41.5184944841012,1.489941596366,2.28423101881895,"NO MAJORITY",29050
"HOUSTON","77489",5,0.00156494522691706,14136,0.462096695106404,38242,1432,26747,8320,1091,652,3195,96.255425971445,3.74457402855499,69.9414256576539,21.7561842999843,2.85288426337535,1.70493175043146,"BLACK",30591
"FORTWORTH","76008",1,0.00152671755725191,7873,0.544016030956329,19338,16807,224,1679,87,541,655,13.0882200848071,86.9117799151929,1.1583410900817,8.68238701003206,0.449891405522805,2.79760057917054,"WHITE",14472
"AUSTIN","78746",5,0.00150060024009604,16206,0.706605624591236,28608,21717,265,4048,2125,453,3332,24.0876677852349,75.9123322147651,0.926314317673378,14.1498881431767,7.42799217002237,1.58347315436242,"WHITE",22935
"AUSTIN","78652",1,0.00139664804469274,2923,0.620726268846889,5374,3567,152,1573,81,1,716,33.6248604391515,66.3751395608485,2.82843319687384,29.2705619650167,1.50725716412356,0.0186081131373279,"WHITE",4709
"FORTWORTH","76058",2,0.00134138162307176,4770,0.318914220766196,19904,14641,582,4159,62,460,1491,26.441921221865,73.5580787781351,2.92403536977492,20.8952974276527,0.311495176848875,2.31109324758842,"WHITE",14957
"AUSTIN","78730",2,0.00124378109452736,4909,0.611408643666708,9803,7143,108,1403,668,481,1608,27.1345506477609,72.8654493522391,1.10170356013465,14.3119453228603,6.81424053861063,4.90666122615526,"WHITE",8029
"FORTWORTH","75009",1,0.00116959064327485,6695,0.641099300967155,14089,10111,1006,2626,46,300,855,28.2347931010008,71.7652068989992,7.14032223720633,18.6386542692881,0.326495847824544,2.12932074668181,"WHITE",10443
"AUSTIN","78664",9,0.000976032968224704,22233,0.431432286107931,64686,28702,8076,21665,3837,2406,9221,55.6287295550815,44.3712704449185,12.4849271867174,33.4925640787806,5.93173175030146,3.71950653928207,"NO MAJORITY",51533
"INDIANAPOLIS","46140",4,0.000906823849467241,17246,0.521042931810629,40292,38622,137,677,412,444,4411,4.14474337337437,95.8552566266256,0.340017869552268,1.6802342896853,1.02253549091631,1.10195572322049,"WHITE",33099
"HOUSTON","77354",2,0.000818330605564648,11486,0.40287618379516,37058,25791,1269,7491,886,1621,2444,30.403691510605,69.596308489395,3.42436181121485,20.2142587295591,2.39084678072211,4.37422418910896,"WHITE",28510
"DALLAS","75189",1,0.00070323488045007,9579,0.441367552872875,29135,19718,1748,6658,214,797,1422,32.3219495452205,67.6780504547795,5.99965677020765,22.8522395743951,0.734511755620388,2.73554144499743,"WHITE",21703
"AUSTIN","78750",3,0.000682283375028428,14495,0.566144592430575,31734,18505,1858,4803,5004,1564,4397,41.6871494296338,58.3128505703662,5.85491901430642,15.1351862355833,15.7685762904141,4.92846788933006,"WHITE",25603
"INDIANAPOLIS","46077",1,0.000625390869293308,18908,0.858284157966409,29296,24917,662,1018,2024,675,1599,14.9474330966685,85.0525669033315,2.2596941561988,3.47487711632987,6.90879300928454,2.30406881485527,"WHITE",22030
"INDIANAPOLIS","46143",4,0.000563539025077487,24435,0.553654778628722,57211,47399,2088,2463,4389,872,7098,17.1505479715439,82.8494520284561,3.64964779500446,4.30511614899233,7.67160161507402,1.52418241247313,"WHITE",44134
"HOUSTON","77581",2,0.000526038926880589,19893,0.529646689208978,48438,26725,4679,12955,3014,1065,3802,44.8263759857963,55.1736240142037,9.65977125397415,26.7455303687188,6.22238738180767,2.19868698129568,"WHITE",37559
"HOUSTON","77406",1,0.00049825610363727,23446,0.61295129539097,49261,27474,5131,11479,4087,1090,2007,44.2276851870648,55.7723148129352,10.4159477071111,23.3024096140963,8.29662410426098,2.21270376159639,"WHITE",38251
"AUSTIN","78654",1,0.000490677134445535,6504,0.430101838381167,18250,12167,399,5429,143,112,2038,33.3315068493151,66.6684931506849,2.18630136986301,29.7479452054795,0.783561643835616,0.613698630136986,"WHITE",15122
"HOUSTON","77365",1,0.000431406384814495,10755,0.370823707892287,36755,20675,712,13288,955,1125,2318,43.7491497755407,56.2508502244593,1.9371514079717,36.1529043667528,2.59828594749014,3.06080805332608,"WHITE",29003
"FORTWORTH","46112",1,0.000372995151063036,19225,0.638174273858921,37819,32477,2586,1145,948,663,2681,14.1251751764986,85.8748248235014,6.83783283534731,3.02757873026785,2.50667653824797,1.75308707263545,"WHITE",30125
"AUSTIN","78613",3,0.000364608653378707,38250,0.606315188789906,81943,53516,2305,16168,7253,2701,8228,34.6911877768693,65.3088122231307,2.81293093979962,19.7307884749155,8.8512746665365,3.29619369561769,"WHITE",63086
"FORTWORTH","75119",1,0.000341880341880342,6727,0.298871512351164,28598,13127,3058,11738,48,627,2925,54.0981886845234,45.9018113154766,10.6930554584237,41.044828309672,0.167843905168194,2.19246101125953,"NO MAJORITY",22508
"FORTWORTH","75024",3,0.000290444379901249,23730,0.66760444506963,43551,19379,3505,2972,16193,1502,10329,55.5027439094395,44.4972560905605,8.04803563638034,6.8241831416041,37.1816950242245,3.4488301072306,"NO MAJORITY",35545
"DALLAS","75252",2,0.000279095729835334,14080,0.606295482926409,26867,12818,2542,4808,5422,1277,7166,52.2909145047828,47.7090854952172,9.46142107418022,17.8955596084416,20.1808910559422,4.75304276621878,"NO MAJORITY",23223
"SOUTH BEND","46350",1,0.00022306491188936,16413,0.472506909258406,42763,36751,1081,3882,233,816,4483,14.0588826789514,85.9411173210486,2.52788625681079,9.07794121085985,0.544863550265416,1.90819166101536,"WHITE",34736
"HOUSTON","77469",1,0.000219058050383352,23617,0.548887907592907,53992,18190,10212,18010,6290,1290,4565,66.3098236775819,33.6901763224181,18.9139131723218,33.3567935990517,11.6498740554156,2.38924285079271,"NO MAJORITY",43027
"AUSTIN","78729",1,0.000146886016451234,13967,0.577697811970054,28644,17601,1414,6143,2630,856,6808,38.5525764558023,61.4474235441977,4.93646138807429,21.4460270911884,9.18167853651725,2.98840944002234,"WHITE",24177
"DALLAS","78209",1,0.000125140783381304,19805,0.567624888939841,42653,26532,1594,12758,716,1053,7991,37.7957001852156,62.2042998147844,3.73713455091084,29.9111434131245,1.67866269664502,2.4687595245352,"WHITE",34891
"FORTWORTH","75074",1,0.000118301194842068,20265,0.486940432996131,52259,19309,5786,19791,5763,1610,8453,63.0513404389675,36.9486595610325,11.0717771101628,37.8709887292141,11.0277655523451,3.08080904724545,"NO MAJORITY",41617
"NEW YORK","10468",1712,0.0705368546825429,25652,0.423007156756044,78881,2323,12701,60593,1771,1493,24271,97.0550576184379,2.9449423815621,16.1014693018598,76.8157097399881,2.24515409287408,1.89272448371598,"HISPANIC",60642
"NEW YORK","11368",1576,0.0693814659916355,43814,0.508737503338249,112088,4178,7978,85741,13001,1190,22715,96.2725715509243,3.72742844907573,7.11762186853187,76.4943615730498,11.5989222753551,1.06166583398758,"HISPANIC",86123
"NEW YORK","10457",1522,0.0653218884120172,22503,0.406382056560841,74822,926,21980,50248,687,981,23300,98.7623960867125,1.23760391328754,29.3763866242549,67.1567186121729,0.918179145171206,1.31111170511347,"HISPANIC",55374
"PHILADELPHIA","19154",173,0.0641929499072356,11583,0.412059765208111,35098,27520,3009,2894,1092,583,2695,21.5909738446635,78.4090261553365,8.57313807054533,8.24548407316656,3.111288392501,1.66106330845062,"WHITE",28110
"NEW YORK","10452",1633,0.0636671995009552,26238,0.455497109525546,75452,1371,19470,52397,1173,1041,25649,98.1829507501458,1.81704924985421,25.8044849705773,69.4441499231299,1.554630758628,1.37968509781053,"HISPANIC",57603
"NEW YORK","10456",1779,0.0610647719081454,27537,0.387664888150578,92717,1538,33899,54808,582,1890,29133,98.3411887787569,1.65881122124314,36.5617955714702,59.1132154836761,0.627716599976272,2.03846112363428,"HISPANIC",71033
"NEW YORK","10453",1626,0.0608988764044944,24745,0.395098195752834,81716,1211,21644,56517,1213,1131,26700,98.5180380831171,1.48196191688286,26.4868569190856,69.1627098732194,1.48440941798424,1.38406187282784,"HISPANIC",62630
"NEW YORK","10303",191,0.0592248062015504,8964,0.422890031608246,27401,5055,8897,10806,2108,535,3225,81.5517681836429,18.4482318163571,32.469617897157,39.436516915441,7.69314988504069,1.95248348600416,"NO MAJORITY",21197
"NEW YORK","10460",1080,0.0583153347732181,17864,0.389372043854487,59432,1620,15195,40914,816,887,18520,97.2741957194777,2.72580428052228,25.567034594158,68.8417014403015,1.37299771167048,1.49246197334769,"HISPANIC",45879
"NEW YORK","10458",1517,0.0572539251207729,25771,0.390682796676975,85620,6832,14162,60678,2494,1454,26496,92.0205559448727,7.97944405512731,16.5405279140388,70.8689558514366,2.9128708245737,1.69820135482364,"HISPANIC",65964
"NEW YORK","11432",560,0.0489895897121862,32609,0.615415101817427,64299,8153,9805,15166,27246,3929,11431,87.3201760525047,12.6798239474953,15.2490707476011,23.5866809748208,42.373909392059,6.11051493802392,"NO MAJORITY",52987
"NEW YORK","10467",1540,0.0482743487664963,34448,0.434554445453628,101255,9355,30812,52735,5754,2599,31901,90.7609500765394,9.23904992346057,30.4301022171745,52.0813786973483,5.68268233667473,2.56678682534196,"HISPANIC",79272
"NEW YORK","10459",714,0.0478648521820741,15333,0.402588877802867,48780,843,13637,33569,266,465,14917,98.2718327183272,1.72816728167282,27.9561295612956,68.8171381713817,0.54530545305453,0.953259532595326,"HISPANIC",38086
"NEW YORK","10462",1065,0.046346664345707,32534,0.520777308234089,75714,8966,18965,34799,10218,2766,22979,88.1580685210133,11.8419314789867,25.0482077290858,45.9611168344031,13.4955226246137,3.65322133291069,"NO MAJORITY",62472
"NEW YORK","11691",709,0.0442737604595979,16820,0.334519997613413,68543,15747,30748,18456,2166,1426,16014,77.0261004041259,22.9738995958741,44.8594313058956,26.9261631384678,3.16006010825321,2.08044585150927,"NO MAJORITY",50281
"PHILADELPHIA","19134",417,0.043487329231411,14886,0.326755493118511,62087,20877,8867,30428,1044,871,9589,66.3746033791293,33.6253966208707,14.2815726319519,49.008649153607,1.68151142751301,1.40287016605731,"NO MAJORITY",45557
"NEW YORK","11226",1406,0.0434258887481854,35712,0.439651351750628,99558,12931,64518,16328,3055,2726,32377,87.011591233251,12.988408766749,64.8044356053758,16.4004901665361,3.06856304867514,2.73810241266397,"BLACK",81228
"NEW YORK","10451",750,0.0430885901413306,17948,0.470089051859612,48136,1595,15962,29215,656,708,17406,96.6864716636197,3.31352833638026,33.1602127305966,60.692620907429,1.36280538474323,1.47083264085092,"HISPANIC",38180
"NEW YORK","10039",419,0.0429259297203155,8526,0.384002161870018,27854,1767,15821,9060,443,763,9761,93.656207366985,6.34379263301501,56.7997415092985,32.5267466073095,1.59043584404394,2.73928340633302,"BLACK",22203
"NEW YORK","11411",35,0.0413223140495868,7189,0.402384417329005,20719,223,18834,1278,56,328,847,98.9236932284377,1.07630677156233,90.9020705632511,6.16825136348279,0.270283314831797,1.58308798687195,"BLACK",17866
"NEW YORK","10030",472,0.0421428571428571,9931,0.384639219179674,31060,3351,17536,8322,645,1206,11200,89.211204121056,10.788795878944,56.4584674822923,26.7933032839665,2.07662588538313,3.88280746941404,"BLACK",25819
"NEW YORK","10469",454,0.0420059215396003,24742,0.411495667503784,72384,7267,38257,20970,4427,1463,10808,89.9604885057471,10.0395114942529,52.8528404067197,28.9704907161804,6.11599248452697,2.02116489832007,"BLACK",60127
"PHILADELPHIA","19135",178,0.0416276894293732,8656,0.319032876308418,35427,16565,6931,8746,2126,1059,4276,53.2418776639286,46.7581223360714,19.5641742174048,24.687385327575,6.00107262822141,2.98924549072741,"NO MAJORITY",27132
"NEW YORK","11203",698,0.0415278438838648,25154,0.399612366155117,76085,2837,65687,4885,1309,1367,16808,96.2712755470855,3.7287244529145,86.3337057238615,6.4204508115923,1.72044423999474,1.79667477163699,"BLACK",62946
"NEW YORK","11225",812,0.040088866946433,23496,0.484164108059099,56859,14747,33293,5321,1577,1921,20255,74.0639124852706,25.9360875147294,58.5536150829244,9.35823704250866,2.77352749784555,3.37853286199195,"BLACK",48529
"NEW YORK","10032",739,0.0383378294251919,27818,0.50108076950789,63214,8810,8425,42304,2576,1099,19276,86.0632138450343,13.9367861549657,13.3277438542095,66.9218843926978,4.07504666687759,1.73853893124941,"HISPANIC",55516
"PHILADELPHIA","19142",177,0.0377157468570211,6582,0.29761258817146,29078,1648,23964,677,2247,542,4693,94.3324850402366,5.66751495976339,82.4128206891808,2.32822064791251,7.72749157438613,1.86395212875714,"BLACK",22116
"NEW YORK","11412",100,0.0374531835205993,12136,0.382863272130734,37857,380,32660,2244,949,1624,2670,98.9962226272552,1.0037773727448,86.2720236680138,5.92756953799826,2.50680191246005,4.28982750878305,"BLACK",31698
"NEW YORK","11210",456,0.0372884127892714,18474,0.362533851407041,64665,19346,36782,4290,2583,1664,12229,70.0827340910848,29.9172659089152,56.8808474445218,6.63419160287636,3.99443284620738,2.57326219747932,"BLACK",50958
"NEW YORK","10026",475,0.037170357617967,15269,0.470263944069728,38585,7979,18704,8282,2406,1214,12779,79.3209796553065,20.6790203446935,48.4747959051445,21.4642995982895,6.23558377607879,3.1463003757937,"NO MAJORITY",32469
"PHILADELPHIA","19141",222,0.0371361659417866,7804,0.277811398668613,34701,1441,28572,1711,2176,801,5978,95.8473819198294,4.1526180801706,82.3376847929455,4.93069363995274,6.27071265957753,2.30829082735368,"BLACK",28091
"NEW YORK","11212",1006,0.036924206276381,20949,0.339112276612277,75605,1286,57697,14518,831,1273,27245,98.2990542953508,1.70094570464916,76.3137358640301,19.2024337014748,1.09913365518154,1.68375107466437,"BLACK",61776
"PHILADELPHIA","19124",380,0.0365877142306952,16371,0.321485379887281,70304,9541,26451,29153,3528,1631,10386,86.4289371870733,13.5710628129267,37.623748293127,41.4670573509331,5.01820664542558,2.31992489758762,"NO MAJORITY",50923
"NEW YORK","11213",779,0.0363204028347631,19069,0.350076187329037,67056,14719,41067,7954,1468,1848,21448,78.0496898115008,21.9503101884992,61.2428418038654,11.8617275113338,2.18921498449058,2.75590551181102,"BLACK",54471
"NEW YORK","10455",476,0.0359353767174996,13466,0.422290516808831,41951,657,10276,30079,385,554,13246,98.4338871540607,1.56611284593931,24.4952444518605,71.7003170365426,0.917737360253629,1.32058830540392,"HISPANIC",31888
"PHILADELPHIA","19119",150,0.03584229390681,10966,0.466499340621942,28192,9233,16181,726,504,1548,4185,67.2495743473326,32.7504256526674,57.3957150964813,2.57519863791146,1.78774120317821,5.49091940976163,"BLACK",23507
"NEW YORK","10466",523,0.0356850436681223,21334,0.348623253533785,75039,2236,50321,17603,2132,2747,14656,97.0202161542664,2.97978384573355,67.0597955729687,23.4584682631698,2.84118924825757,3.66076306987033,"BLACK",61195
"NEW YORK","10031",655,0.034797853689635,24965,0.484691401168773,59586,11352,13526,30510,2379,1819,18823,80.9485449602256,19.0514550397744,22.6999630785755,51.2033027892458,3.99254858523814,3.05273050716611,"HISPANIC",51507
"NEW YORK","10040",508,0.0345837020899993,19143,0.501217500589113,44800,9955,2004,30795,1231,815,14689,77.7790178571429,22.2209821428571,4.47321428571429,68.7388392857143,2.74776785714286,1.81919642857143,"HISPANIC",38193
"PHILADELPHIA","19152",166,0.0342479884464617,12543,0.418281255210591,36379,18387,6527,4484,5475,1506,4847,49.4571043734022,50.5428956265978,17.9416696445752,12.325792352731,15.0498914208747,4.13975095522142,"WHITE",29987
"NEW YORK","10474",113,0.0337112171837709,3394,0.368792784961426,12179,188,4311,7593,21,66,3352,98.4563593070039,1.54364069299614,35.3969948271615,62.3450201165941,0.172427949749569,0.541916413498645,"HISPANIC",9203
"NEW YORK","10034",489,0.0334176177133875,17047,0.479602745892415,42399,8477,2647,29339,1220,716,14633,80.006603929338,19.993396070662,6.24307177056063,69.1973867308191,2.87742635439515,1.68871907356306,"HISPANIC",35544
"NEW YORK","11415",180,0.0333086602516654,9388,0.593201061544294,18891,9141,1161,4748,3067,774,5404,51.6118786723837,48.3881213276163,6.14578370652692,25.1336615319464,16.2352442962257,4.09718913768461,"NO MAJORITY",15826
"NEW YORK","10454",418,0.0332141438220103,12259,0.435117484205296,37212,1311,10153,25238,90,420,12585,96.4769429216382,3.52305707836182,27.2842093948189,67.822207889928,0.241857465333763,1.12866817155756,"HISPANIC",28174
"PHILADELPHIA","19149",241,0.0332138919514884,16923,0.378049325350728,58055,19489,13501,13415,9411,2239,7256,66.4301093790371,33.5698906209629,23.2555335457756,23.1073981569202,16.2104900525364,3.85668762380501,"NO MAJORITY",44764
"NEW YORK","11208",808,0.0331310480564212,29394,0.378886310904872,101313,2747,49533,41109,6087,1837,24388,97.2886006731614,2.71139932683861,48.8910603772467,40.5762340469634,6.0081134701371,1.81319277881417,"NO MAJORITY",77580
"NEW YORK","10464",24,0.0331034482758621,2378,0.647956403269755,4531,2379,1,1904,227,20,725,47.4950342087839,52.5049657912161,0.0220701831825204,42.0216287795189,5.00993158243213,0.441403663650408,"WHITE",3670
"PHILADELPHIA","19138",110,0.0324771183938589,8625,0.322164948453608,32766,900,29860,636,74,1296,3387,97.2532503204541,2.74674967954587,91.1310504791552,1.94103644021242,0.225843862540438,3.95531953854605,"BLACK",26772
